objectID,dimensionType,dimension,unitName
70227,height,21.9,centimeters
70228,width,12.0,centimeters
70228,height,16.7,centimeters
70229,width,15.1,centimeters
70229,height,21.4,centimeters
70230,width,15.0,centimeters
70230,height,22.0,centimeters
70232,width,14.7,centimeters
70232,height,21.6,centimeters
70233,width,11.6,centimeters
70233,height,20.0,centimeters
70239,width,29.2,centimeters
70239,height,42.4,centimeters
70301,width,58.4,centimeters
70301,height,47.5,centimeters
70302,width,58.2,centimeters
70302,height,47.8,centimeters
70303,width,58.4,centimeters
70303,height,47.7,centimeters
70304,width,57.6,centimeters
70304,height,47.7,centimeters
70311,width,40.9,centimeters
70311,height,56.5,centimeters
70314,width,27.3,centimeters
70314,height,31.8,centimeters
70315,width,11.4,centimeters
70315,height,12.0,centimeters
70317,width,25.9,centimeters
70317,height,21.1,centimeters
70318,width,17.5,centimeters
70318,height,22.9,centimeters
70322,width,8.4,centimeters
70322,height,10.3,centimeters
70325,width,21.6,centimeters
70325,height,30.5,centimeters
70326,width,12.4,centimeters
70326,height,23.7,centimeters
70327,width,38.5,centimeters
70327,height,31.5,centimeters
70330,width,21.3,centimeters
70330,height,27.9,centimeters
70332,width,19.8,centimeters
70332,height,27.3,centimeters
70335,width,11.6,centimeters
70335,height,15.0,centimeters
70339,width,29.0,centimeters
70339,height,19.3,centimeters
70340,width,7.7,centimeters
70340,height,3.4,centimeters
70342,width,14.0,centimeters
70342,height,12.1,centimeters
70348,width,17.1,centimeters
70348,height,12.3,centimeters
70349,width,23.7,centimeters
70349,height,15.2,centimeters
70352,width,19.9,centimeters
70352,height,29.7,centimeters
70353,width,16.1,centimeters
70353,height,35.0,centimeters
70354,width,33.5,centimeters
70354,height,15.7,centimeters
70360,width,28.7,centimeters
70360,height,41.1,centimeters
70361,width,28.1,centimeters
70361,height,41.1,centimeters
70362,width,37.0,centimeters
70362,height,40.7,centimeters
70370,width,21.5,centimeters
70370,height,30.5,centimeters
70374,width,28.8,centimeters
70374,height,20.0,centimeters
70388,width,7.5,centimeters
70388,height,9.7,centimeters
70402,width,14.3,centimeters
70402,height,23.8,centimeters
70403,width,20.4,centimeters
70403,height,12.8,centimeters
70404,width,22.5,centimeters
70404,height,35.5,centimeters
70405,width,44.2,centimeters
70405,height,36.0,centimeters
70406,width,37.7,centimeters
70406,height,30.5,centimeters
70408,width,15.0,centimeters
70408,height,21.7,centimeters
70409,width,21.5,centimeters
70409,height,14.9,centimeters
70410,width,21.4,centimeters
70410,height,15.2,centimeters
70411,width,21.7,centimeters
70411,height,15.1,centimeters
70412,width,21.6,centimeters
70412,height,15.0,centimeters
70413,width,21.7,centimeters
70413,height,15.1,centimeters
70414,width,21.4,centimeters
70414,height,14.8,centimeters
70415,width,21.9,centimeters
70415,height,14.8,centimeters
70416,width,21.7,centimeters
70416,height,14.8,centimeters
70417,width,12.9,centimeters
70417,height,19.9,centimeters
70418,width,21.4,centimeters
70418,height,14.5,centimeters
70419,width,21.6,centimeters
70419,height,15.0,centimeters
70422,width,23.0,centimeters
70422,height,32.5,centimeters
70423,width,12.0,centimeters
70423,height,17.4,centimeters
70426,width,14.8,centimeters
70426,height,19.1,centimeters
70429,width,38.4,centimeters
70429,height,31.1,centimeters
70434,width,9.5,centimeters
70434,height,7.6,centimeters
70435,width,8.9,centimeters
70435,height,7.6,centimeters
70436,width,9.8,centimeters
70436,height,7.4,centimeters
70437,width,9.1,centimeters
70437,height,7.5,centimeters
70438,width,8.9,centimeters
70438,height,7.5,centimeters
70439,width,9.1,centimeters
70439,height,7.3,centimeters
70453,width,14.7,centimeters
70453,height,21.5,centimeters
70454,width,14.6,centimeters
70454,height,21.8,centimeters
70455,width,15.1,centimeters
70455,height,20.8,centimeters
70456,width,14.6,centimeters
70456,height,22.1,centimeters
70457,width,11.7,centimeters
70457,height,17.2,centimeters
70458,width,11.5,centimeters
70458,height,17.7,centimeters
70459,width,11.3,centimeters
70459,height,17.2,centimeters
71520,width,16.4,centimeters
71520,height,21.9,centimeters
70789,width,46.0,centimeters
70789,height,28.5,centimeters
71028,height,39.5,centimeters
70784,width,19.9,centimeters
70784,height,28.2,centimeters
70785,width,20.0,centimeters
70785,height,12.8,centimeters
70787,width,21.8,centimeters
70787,height,31.2,centimeters
70788,width,21.7,centimeters
70788,height,31.0,centimeters
70799,width,13.6,centimeters
70799,height,18.9,centimeters
70800,width,12.2,centimeters
70800,height,17.8,centimeters
70801,width,12.4,centimeters
70801,height,18.0,centimeters
70802,width,14.5,centimeters
70802,height,19.7,centimeters
70803,width,12.9,centimeters
70803,height,17.6,centimeters
70804,width,23.9,centimeters
70804,height,31.3,centimeters
70805,width,14.7,centimeters
70805,height,19.6,centimeters
70806,width,13.7,centimeters
70806,height,19.1,centimeters
70807,width,10.4,centimeters
70807,height,10.8,centimeters
71029,width,20.6,centimeters
71029,height,30.6,centimeters
70994,width,17.5,centimeters
70994,height,30.0,centimeters
70995,width,5.9,centimeters
70995,height,8.4,centimeters
70971,width,44.8,centimeters
70971,height,21.1,centimeters
71022,width,28.0,centimeters
71022,height,19.7,centimeters
71032,width,28.7,centimeters
71032,height,22.6,centimeters
71033,width,26.5,centimeters
71033,height,34.7,centimeters
71034,width,26.6,centimeters
71034,height,36.5,centimeters
71035,width,25.7,centimeters
71035,height,37.6,centimeters
71037,width,17.3,centimeters
71037,height,25.7,centimeters
71038,width,18.6,centimeters
71038,height,9.1,centimeters
71039,width,20.3,centimeters
71039,height,8.3,centimeters
71040,width,20.2,centimeters
71040,height,8.3,centimeters
71041,width,20.3,centimeters
71041,height,8.4,centimeters
71046,width,21.5,centimeters
71046,height,14.3,centimeters
71074,width,28.9,centimeters
71074,height,35.8,centimeters
71077,width,16.5,centimeters
71077,height,13.9,centimeters
71098,width,11.4,centimeters
71098,height,15.0,centimeters
71103,width,11.8,centimeters
71103,height,16.7,centimeters
71104,height,6.1,centimeters
71106,width,33.8,centimeters
71106,height,42.9,centimeters
71386,height,7.0,centimeters
71246,width,9.7,centimeters
71246,height,17.3,centimeters
71245,width,9.5,centimeters
71245,height,17.0,centimeters
71247,width,10.9,centimeters
71247,height,15.5,centimeters
71241,width,25.6,centimeters
71241,height,19.5,centimeters
71242,width,27.1,centimeters
71242,height,21.6,centimeters
71243,width,26.5,centimeters
71243,height,20.8,centimeters
71244,width,26.0,centimeters
71244,height,20.4,centimeters
71248,width,11.4,centimeters
71248,height,14.5,centimeters
71249,width,11.8,centimeters
71249,height,14.7,centimeters
71250,width,9.6,centimeters
71250,height,13.9,centimeters
71251,width,9.6,centimeters
71251,height,13.7,centimeters
71255,width,30.4,centimeters
71255,height,44.9,centimeters
71290,width,17.4,centimeters
71290,height,25.8,centimeters
71291,width,12.7,centimeters
71291,height,17.2,centimeters
71292,width,24.1,centimeters
71292,height,29.9,centimeters
71293,width,22.0,centimeters
71293,height,23.8,centimeters
71294,width,30.8,centimeters
71294,height,23.2,centimeters
71295,width,25.3,centimeters
71295,height,24.5,centimeters
71296,width,32.0,centimeters
71296,height,24.3,centimeters
71297,width,27.4,centimeters
71297,height,33.0,centimeters
71298,width,49.1,centimeters
71298,height,38.0,centimeters
71305,width,32.9,centimeters
71305,height,38.3,centimeters
71310,width,12.8,centimeters
71310,height,18.0,centimeters
71311,width,12.0,centimeters
71311,height,17.3,centimeters
71312,width,13.3,centimeters
71312,height,18.3,centimeters
71313,width,12.5,centimeters
71313,height,17.3,centimeters
71314,width,9.0,centimeters
71314,height,9.8,centimeters
71315,width,13.8,centimeters
71315,height,18.2,centimeters
71316,width,11.2,centimeters
71316,height,17.6,centimeters
71317,width,14.2,centimeters
71317,height,19.0,centimeters
71318,width,13.6,centimeters
71318,height,18.8,centimeters
71319,width,11.8,centimeters
71319,height,18.3,centimeters
71320,width,10.9,centimeters
71320,height,14.2,centimeters
71321,width,9.0,centimeters
71321,height,11.5,centimeters
71322,width,13.8,centimeters
71322,height,19.3,centimeters
71323,width,13.1,centimeters
71323,height,18.8,centimeters
71324,width,14.8,centimeters
71324,height,20.4,centimeters
71325,width,18.0,centimeters
71325,height,26.1,centimeters
71352,width,25.2,centimeters
71352,height,18.1,centimeters
71353,width,25.4,centimeters
71353,height,17.7,centimeters
71354,width,24.6,centimeters
71354,height,17.0,centimeters
71355,width,25.0,centimeters
71355,height,17.2,centimeters
71356,width,24.9,centimeters
71356,height,17.6,centimeters
71357,width,25.2,centimeters
71357,height,17.3,centimeters
71358,width,29.4,centimeters
71358,height,22.3,centimeters
71359,width,24.0,centimeters
71359,height,15.8,centimeters
71360,width,24.5,centimeters
71360,height,17.0,centimeters
71361,width,24.1,centimeters
71361,height,16.0,centimeters
71362,width,28.7,centimeters
71362,height,22.7,centimeters
71363,width,24.7,centimeters
71363,height,16.7,centimeters
71381,width,24.5,centimeters
71381,height,28.3,centimeters
71385,height,7.6,centimeters
71387,width,85.7,centimeters
71387,height,43.7,centimeters
71389,width,23.5,centimeters
71389,height,15.8,centimeters
71391,width,19.8,centimeters
71391,height,32.0,centimeters
71396,height,4.2,centimeters
71397,width,17.6,centimeters
71397,height,12.7,centimeters
71467,width,13.9,centimeters
71467,height,22.1,centimeters
71466,width,27.9,centimeters
71466,height,36.2,centimeters
71634,width,13.9,centimeters
71634,height,11.0,centimeters
71477,width,28.9,centimeters
71477,height,38.4,centimeters
71496,width,24.0,centimeters
71496,height,16.3,centimeters
71512,width,12.8,centimeters
71512,height,20.3,centimeters
71513,width,14.5,centimeters
71513,height,19.5,centimeters
71514,width,14.5,centimeters
71514,height,19.4,centimeters
71515,width,10.3,centimeters
71515,height,16.4,centimeters
71516,width,17.1,centimeters
71516,height,22.9,centimeters
71517,width,19.3,centimeters
71517,height,25.7,centimeters
71518,width,9.5,centimeters
71518,height,12.6,centimeters
71519,width,15.3,centimeters
71519,height,21.0,centimeters
71553,width,47.0,centimeters
71553,height,28.3,centimeters
71558,width,27.4,centimeters
71558,height,32.5,centimeters
71559,width,24.8,centimeters
71559,height,31.1,centimeters
71597,width,29.0,centimeters
71597,height,41.5,centimeters
71598,width,33.0,centimeters
71598,height,45.5,centimeters
71627,width,11.1,centimeters
71627,height,14.0,centimeters
71628,width,11.1,centimeters
71628,height,14.0,centimeters
71629,width,10.8,centimeters
71629,height,14.0,centimeters
71630,width,11.0,centimeters
71630,height,13.9,centimeters
71631,width,11.0,centimeters
71631,height,14.0,centimeters
71632,width,10.8,centimeters
71632,height,13.8,centimeters
71633,width,10.9,centimeters
71633,height,14.0,centimeters
71635,width,10.9,centimeters
71635,height,14.0,centimeters
71636,width,10.9,centimeters
71636,height,13.9,centimeters
71637,width,11.0,centimeters
71637,height,13.8,centimeters
71638,width,11.0,centimeters
71638,height,14.0,centimeters
71639,width,10.8,centimeters
71639,height,13.8,centimeters
71640,width,11.0,centimeters
71640,height,13.9,centimeters
71641,width,10.8,centimeters
71641,height,14.0,centimeters
71642,width,11.0,centimeters
71642,height,14.0,centimeters
71643,width,11.0,centimeters
71643,height,14.0,centimeters
71644,width,11.4,centimeters
71644,height,13.8,centimeters
71645,width,10.9,centimeters
71645,height,14.0,centimeters
71646,width,11.0,centimeters
71646,height,14.0,centimeters
71647,width,11.0,centimeters
71647,height,14.0,centimeters
71648,width,10.8,centimeters
71648,height,14.0,centimeters
71649,width,10.7,centimeters
71649,height,13.8,centimeters
71650,width,10.8,centimeters
71650,height,14.0,centimeters
71651,width,10.8,centimeters
71651,height,14.0,centimeters
71652,width,10.9,centimeters
71652,height,14.0,centimeters
71653,width,13.8,centimeters
71653,height,10.8,centimeters
71654,width,13.7,centimeters
71654,height,11.0,centimeters
71655,width,13.8,centimeters
71655,height,10.9,centimeters
71656,width,13.8,centimeters
71656,height,11.0,centimeters
71657,width,13.7,centimeters
71657,height,11.0,centimeters
71658,width,13.9,centimeters
71658,height,10.8,centimeters
71659,width,13.8,centimeters
71659,height,10.9,centimeters
71661,width,16.8,centimeters
71661,height,23.5,centimeters
71686,width,39.7,centimeters
71686,height,30.0,centimeters
71688,width,24.0,centimeters
71688,height,31.9,centimeters
71689,width,19.8,centimeters
71689,height,29.6,centimeters
71690,width,20.0,centimeters
71690,height,29.9,centimeters
71691,width,20.1,centimeters
71691,height,29.9,centimeters
71797,width,20.0,centimeters
71797,height,25.8,centimeters
71823,width,17.8,centimeters
71823,height,23.9,centimeters
71825,width,17.8,centimeters
71825,height,23.9,centimeters
71826,width,17.6,centimeters
71826,height,23.8,centimeters
71827,width,17.7,centimeters
71827,height,23.9,centimeters
71828,width,17.8,centimeters
71828,height,24.0,centimeters
72025,width,19.3,centimeters
72025,height,25.6,centimeters
71885,width,15.7,centimeters
71885,height,24.5,centimeters
71903,width,15.5,centimeters
71903,height,24.5,centimeters
72024,width,19.3,centimeters
72024,height,25.6,centimeters
72022,width,18.9,centimeters
72022,height,25.8,centimeters
71956,width,15.5,centimeters
71956,height,23.5,centimeters
72023,width,19.8,centimeters
72023,height,23.9,centimeters
71971,width,19.4,centimeters
71971,height,26.4,centimeters
72030,width,18.0,centimeters
72030,height,23.9,centimeters
72031,width,19.8,centimeters
72031,height,24.8,centimeters
72032,width,17.1,centimeters
72032,height,10.5,centimeters
72033,width,18.5,centimeters
72033,height,7.1,centimeters
72034,width,23.2,centimeters
72034,height,32.2,centimeters
72091,width,35.7,centimeters
72091,height,51.8,centimeters
72082,width,45.8,centimeters
72082,height,36.0,centimeters
72085,width,27.1,centimeters
72085,height,43.2,centimeters
72086,width,26.1,centimeters
72086,height,37.8,centimeters
72087,width,26.4,centimeters
72087,height,37.3,centimeters
72088,width,25.6,centimeters
72088,height,35.9,centimeters
72089,width,30.3,centimeters
72089,height,41.3,centimeters
72090,width,18.2,centimeters
72090,height,26.2,centimeters
72102,width,14.5,centimeters
72102,height,21.7,centimeters
72150,width,24.7,centimeters
72150,height,30.3,centimeters
72140,width,20.9,centimeters
72140,height,24.2,centimeters
72141,width,24.5,centimeters
72141,height,31.3,centimeters
72142,width,24.8,centimeters
72142,height,32.0,centimeters
72143,width,24.0,centimeters
72143,height,29.8,centimeters
72144,width,23.8,centimeters
72144,height,29.3,centimeters
72146,width,23.9,centimeters
72146,height,30.0,centimeters
72147,width,24.6,centimeters
72147,height,30.7,centimeters
72148,width,24.6,centimeters
72148,height,30.9,centimeters
72149,width,24.8,centimeters
72149,height,30.9,centimeters
72151,width,23.7,centimeters
72151,height,29.7,centimeters
72152,width,23.8,centimeters
72152,height,29.9,centimeters
72160,width,15.1,centimeters
72160,height,9.1,centimeters
72161,width,40.0,centimeters
72161,height,51.8,centimeters
72322,width,33.8,centimeters
72322,height,41.6,centimeters
72323,width,13.7,centimeters
72323,height,15.6,centimeters
72865,width,50.5,centimeters
72865,height,40.2,centimeters
72871,width,35.3,centimeters
72871,height,46.6,centimeters
