objectID,constituentID,displayOrder,roleType,role
123129,17021,4,artist,printer
123129,17023,3,artist,printer
123129,26449,6,artist,printer
123129,26464,5,artist,printer
123130,1674,2,artist,publisher
123130,4705,1,artist,artist
123130,17021,5,artist,printer
123130,17023,3,artist,printer
123130,26449,4,artist,printer
123130,26464,6,artist,printer
123131,1674,2,artist,publisher
123131,4705,1,artist,artist
123131,17021,6,artist,printer
123131,17023,5,artist,printer
123131,26449,3,artist,printer
123131,26464,4,artist,printer
123132,1674,2,artist,publisher
123132,4705,1,artist,artist
123132,17021,6,artist,printer
123132,17023,3,artist,printer
123132,26449,4,artist,printer
123132,26464,5,artist,printer
123135,1674,2,artist,publisher
123135,4705,1,artist,artist
123135,17021,5,artist,printer
123135,17023,4,artist,printer
123135,26449,6,artist,printer
123135,26464,3,artist,printer
123136,1674,2,artist,publisher
123136,4705,1,artist,artist
123136,17021,4,artist,printer
123136,17022,5,artist,printer
123136,17023,6,artist,printer
123136,26449,3,artist,printer
123137,1674,2,artist,publisher
123137,4705,1,artist,artist
123137,17021,6,artist,printer
123137,17022,3,artist,printer
123137,17023,5,artist,printer
123137,26449,4,artist,printer
123138,1674,2,artist,publisher
123138,4705,1,artist,artist
123138,17021,6,artist,printer
123138,17022,5,artist,printer
123138,17023,4,artist,printer
123138,26449,3,artist,printer
123139,1674,2,artist,publisher
123139,4705,1,artist,artist
123139,17021,6,artist,printer
123139,17022,4,artist,printer
123139,17023,5,artist,printer
123139,26449,3,artist,printer
123144,1674,2,artist,publisher
123144,4705,1,artist,artist
123144,20095,6,artist,printer
123144,23135,3,artist,printer
123144,23495,5,artist,printer
123144,26463,4,artist,printer
123145,1674,2,artist,publisher
123145,4705,1,artist,artist
123145,20095,3,artist,printer
123145,23135,6,artist,printer
123145,23495,5,artist,printer
123145,26463,4,artist,printer
123146,1674,2,artist,publisher
123146,4705,1,artist,artist
123146,20095,3,artist,printer
123146,23135,4,artist,printer
123146,23495,6,artist,printer
123146,26463,5,artist,printer
123147,1674,2,artist,publisher
123147,4705,1,artist,artist
123147,20095,3,artist,printer
123147,23135,6,artist,printer
123147,23495,5,artist,printer
123147,26463,4,artist,printer
123148,1674,2,artist,publisher
123148,4705,1,artist,artist
123148,26455,4,artist,printer
123148,26545,3,artist,printer
123149,1674,2,artist,publisher
123149,4705,1,artist,artist
123149,26455,4,artist,printer
123149,26541,3,artist,printer
123149,26545,5,artist,printer
123150,1674,2,artist,publisher
123150,4705,1,artist,artist
123150,26455,5,artist,printer
123150,26541,3,artist,printer
123150,26545,4,artist,printer
123152,1674,2,artist,publisher
123152,4705,1,artist,artist
123152,26455,3,artist,printer
123152,26541,4,artist,printer
123152,26545,5,artist,printer
123740,5058,1,artist,artist
123156,1674,2,artist,publisher
123156,6911,1,artist,artist
123156,17023,5,artist,printer
123156,26449,3,artist,printer
123156,26464,4,artist,printer
123157,1674,3,artist,publisher
123157,6911,1,artist,artist
123157,17023,2,artist,printer
123158,1674,2,artist,publisher
123158,6911,1,artist,artist
123158,17023,3,artist,printer
123159,1674,2,artist,publisher
123159,6911,1,artist,artist
123159,17023,3,artist,printer
123160,1674,2,artist,publisher
123160,6911,1,artist,artist
123160,17023,3,artist,printer
123162,1674,2,artist,publisher
123162,17023,4,artist,printer
123162,26323,1,artist,artist
123162,26449,3,artist,printer
123169,1674,2,artist,publisher
123169,5123,1,artist,artist
123169,17023,3,artist,printer
123169,26449,4,artist,printer
123172,1674,2,artist,publisher
123172,5123,1,artist,artist
123172,17021,4,artist,printer
123172,17022,3,artist,printer
123172,23135,5,artist,printer
123173,1674,2,artist,publisher
123173,5123,1,artist,artist
123173,17021,5,artist,printer
123173,17022,3,artist,printer
123173,23135,4,artist,printer
123175,1674,2,artist,publisher
123175,26324,1,artist,artist
123175,26577,4,artist,printer
123175,26578,3,artist,printer
123176,1674,2,artist,publisher
123176,6903,1,artist,artist
123176,17022,4,artist,printer
123176,20140,5,artist,printer
123176,23074,3,artist,printer
123177,1674,2,artist,publisher
123177,6903,1,artist,artist
123177,26703,3,artist,printer
123177,26704,4,artist,printer
123178,6903,1,artist,artist
123179,1674,2,artist,publisher
123179,6903,1,artist,artist
123179,26541,3,artist,printer
123179,26577,4,artist,printer
123180,1674,2,artist,publisher
123180,3185,1,artist,artist
123180,17021,3,artist,printer
123180,17023,5,artist,printer
123180,26449,4,artist,printer
123181,1674,2,artist,publisher
123181,3185,1,artist,artist
123181,17021,4,artist,printer
123181,17023,5,artist,printer
123181,26449,3,artist,printer
123182,1674,2,artist,publisher
123182,3185,1,artist,artist
123182,17021,5,artist,printer
123182,17023,4,artist,printer
123182,26449,3,artist,printer
123183,1674,2,artist,publisher
123183,3185,1,artist,artist
123183,17021,4,artist,printer
123183,17023,5,artist,printer
123183,26449,3,artist,printer
123184,1674,2,artist,publisher
123184,3185,1,artist,artist
123184,17021,4,artist,printer
123184,17023,3,artist,printer
123184,26449,5,artist,printer
123185,1674,2,artist,publisher
123185,3185,1,artist,artist
123185,17021,3,artist,printer
123185,17023,4,artist,printer
123185,26449,5,artist,printer
123186,1674,2,artist,publisher
123186,3185,1,artist,artist
123186,17021,3,artist,printer
123186,17023,4,artist,printer
123186,26449,5,artist,printer
123187,1674,2,artist,publisher
123187,6941,1,artist,artist
123187,17021,3,artist,printer
123187,17023,6,artist,printer
123187,23074,5,artist,printer
123187,26464,4,artist,printer
123188,1674,2,artist,publisher
123188,6941,1,artist,artist
123188,17021,5,artist,printer
123188,17023,4,artist,printer
123188,26449,3,artist,printer
123188,26463,6,artist,printer
123189,1674,2,artist,publisher
123189,6941,1,artist,artist
123189,17021,5,artist,printer
123189,17023,6,artist,printer
123189,26449,4,artist,printer
123189,26463,3,artist,printer
123190,1674,2,artist,publisher
123190,6941,1,artist,artist
123190,17021,4,artist,printer
123190,17023,5,artist,printer
123190,26449,6,artist,printer
123190,26463,3,artist,printer
123192,1674,2,artist,publisher
123192,6941,1,artist,artist
123192,17021,4,artist,printer
123192,17023,3,artist,printer
123192,26449,5,artist,printer
123192,26463,6,artist,printer
123194,1674,2,artist,publisher
123194,6941,1,artist,artist
123194,17021,3,artist,printer
123194,17023,6,artist,printer
123194,26449,5,artist,printer
123194,26463,4,artist,printer
123196,1674,2,artist,publisher
123196,6046,1,artist,artist
123196,17021,3,artist,printer
123196,17023,4,artist,printer
123197,1674,2,artist,publisher
123197,6046,1,artist,artist
123197,17021,3,artist,printer
123197,17023,4,artist,printer
123198,1674,2,artist,publisher
123198,6046,1,artist,artist
123198,17021,4,artist,printer
123198,17023,3,artist,printer
123199,1674,2,artist,publisher
123199,17021,3,artist,printer
123199,17023,4,artist,printer
123199,26325,1,artist,artist
123199,26463,5,artist,printer
123211,25890,1,artist,artist
145783,3346,1,artist,artist
123741,5058,1,artist,artist
123394,2242,1,artist,artist
123394,26353,5,artist,publisher
123394,27188,2,artist,printer
123394,27190,4,artist,printer
123394,27191,3,artist,printer
123390,2242,1,artist,artist
123390,26353,5,artist,publisher
123390,27188,2,artist,printer
123390,27192,4,artist,printer
123390,27194,3,artist,printer
123391,2242,1,artist,artist
123391,24901,5,artist,printer
123391,24902,3,artist,printer
123391,26353,7,artist,publisher
123391,27188,4,artist,printer
123391,27191,2,artist,printer
123391,27194,6,artist,printer
123395,2242,1,artist,artist
123395,26353,5,artist,publisher
123395,27188,2,artist,printer
123395,27191,3,artist,printer
123395,27193,4,artist,printer
123396,2242,1,artist,artist
123396,26353,4,artist,publisher
123396,27188,2,artist,printer
123396,27192,3,artist,printer
123398,2242,1,artist,artist
123398,27188,2,artist,printer
123398,27190,4,artist,printer
123398,27192,3,artist,printer
123519,26412,1,artist,artist
123521,2988,1,artist,artist
123522,2988,1,artist,artist
123523,3485,1,artist,artist
123548,5058,1,artist,artist
123620,2562,1,artist,artist
123664,4956,1,artist,artist
123586,15091,1,artist,artist
123587,26428,1,artist,artist
123588,26428,1,artist,artist
123590,26428,1,artist,artist
123591,3601,1,artist,artist
123592,3674,1,artist,artist
123595,2444,1,artist,artist
123598,26429,1,artist,artist
123599,26430,1,artist,artist
123600,3935,1,artist,artist
123602,3935,1,artist,artist
123603,26431,1,artist,artist
123604,25829,1,artist,artist
123605,2097,1,artist,artist
123606,4475,1,artist,artist
123607,4685,1,artist,artist
123608,26435,1,artist,artist
123609,26435,1,artist,artist
123610,12290,1,artist,artist
123611,4176,1,artist,artist
123612,6854,1,artist,artist
123613,26436,1,artist,artist
123614,4263,1,artist,artist
123618,4263,1,artist,artist
123619,2562,1,artist,artist
123621,26438,1,artist,artist
123624,4442,1,artist,artist
123625,26441,1,artist,artist
123626,4510,1,artist,artist
123631,4510,1,artist,artist
123632,4510,1,artist,artist
123633,4513,1,artist,artist
123653,4526,1,artist,artist
123654,26446,1,artist,artist
123655,26446,1,artist,artist
123732,5058,1,artist,artist
123657,4687,1,artist,artist
123658,4712,1,artist,artist
123659,2642,1,artist,artist
123663,25126,1,artist,artist
123665,4957,1,artist,artist
123666,4957,1,artist,artist
123667,4957,1,artist,artist
123669,4957,1,artist,artist
123670,4957,1,artist,artist
123672,5055,1,artist,artist
123674,5080,1,artist,artist
123675,5080,1,artist,artist
123676,5089,1,artist,artist
123680,2666,1,artist,artist
123682,5133,1,artist,artist
123685,26450,1,artist,artist
123686,2675,1,artist,artist
123689,5285,1,artist,artist
123690,5285,1,artist,artist
123695,2735,1,artist,artist
123696,2735,1,artist,artist
123701,26452,1,artist,artist
123704,3014,1,artist,artist
123706,3065,1,artist,artist
123707,3076,1,artist,artist
123708,3124,1,artist,artist
123710,3242,1,artist,artist
123711,3379,1,artist,artist
123712,14651,1,artist,artist
123718,2540,1,artist,artist
123720,5058,1,artist,artist
123721,5058,1,artist,artist
123722,5058,1,artist,artist
123723,5058,1,artist,artist
123725,5058,1,artist,artist
123726,5058,1,artist,artist
123727,5058,1,artist,artist
123728,5058,1,artist,artist
123729,5058,1,artist,artist
123730,5058,1,artist,artist
123731,5058,1,artist,artist
123742,1674,2,artist,publisher
123742,4098,1,artist,artist
123742,10176,3,artist,printer
123742,26458,4,artist,printer
123743,1674,2,artist,publisher
123743,4098,1,artist,artist
123743,10176,4,artist,printer
123743,26458,3,artist,printer
123744,1674,2,artist,publisher
123744,4098,1,artist,artist
123744,10176,4,artist,printer
123744,26458,3,artist,printer
123745,1674,2,artist,publisher
123745,4098,1,artist,artist
123745,10176,4,artist,printer
123745,26458,3,artist,printer
123746,1674,2,artist,publisher
123746,4098,1,artist,artist
123746,10176,3,artist,printer
123746,26458,4,artist,printer
123747,1674,2,artist,publisher
123747,4098,1,artist,artist
123747,10176,3,artist,printer
123747,26458,4,artist,printer
123748,1674,2,artist,publisher
123748,4098,1,artist,artist
123748,10176,3,artist,printer
123748,26458,4,artist,printer
123749,1674,2,artist,publisher
123749,4098,1,artist,artist
123749,10176,4,artist,printer
123749,26458,3,artist,printer
123750,1674,2,artist,publisher
123750,4098,1,artist,artist
123750,10176,3,artist,printer
123750,26458,4,artist,printer
123751,5058,1,artist,artist
123757,1674,2,artist,publisher
123757,4705,1,artist,artist
123757,17021,4,artist,printer
123757,17023,5,artist,printer
123757,26449,3,artist,printer
123757,26464,6,artist,printer
123758,1674,2,artist,publisher
123758,4705,1,artist,artist
123758,17021,5,artist,printer
123758,17023,6,artist,printer
123758,26449,3,artist,printer
123758,26464,4,artist,printer
123759,1674,2,artist,publisher
123759,4705,1,artist,artist
123759,17021,5,artist,printer
123759,17023,4,artist,printer
123759,26449,6,artist,printer
123759,26464,3,artist,printer
123760,1674,2,artist,publisher
123760,4705,1,artist,artist
123760,17021,5,artist,printer
123760,17023,3,artist,printer
123760,26449,4,artist,printer
123760,26464,6,artist,printer
123761,1674,2,artist,publisher
123761,4705,1,artist,artist
123761,17021,3,artist,printer
123761,17023,5,artist,printer
123761,26449,4,artist,printer
123761,26464,6,artist,printer
123762,1674,2,artist,publisher
123762,4705,1,artist,artist
123762,17021,6,artist,printer
123762,17023,5,artist,printer
123762,26449,3,artist,printer
123762,26464,4,artist,printer
123763,1674,2,artist,publisher
123763,4705,1,artist,artist
123763,17021,6,artist,printer
123763,17023,4,artist,printer
123763,26449,3,artist,printer
123763,26464,5,artist,printer
123764,1674,2,artist,publisher
123764,4705,1,artist,artist
123764,17021,5,artist,printer
123764,17023,3,artist,printer
123764,26449,6,artist,printer
123764,26464,4,artist,printer
123852,3242,1,artist,artist
123860,26486,1,artist,artist
123861,26486,1,artist,artist
123862,26486,1,artist,artist
123865,26486,1,artist,artist
123866,26486,1,artist,artist
123870,26446,1,artist,artist
123871,2547,1,artist,artist
123872,26487,1,artist,artist
123873,26450,1,artist,artist
123874,3379,1,artist,artist
123875,5757,1,artist,artist
148013,2299,1,artist,artist
124172,1674,2,artist,publisher
124172,4705,1,artist,artist
124172,17021,5,artist,printer
124172,17023,4,artist,printer
124172,26449,6,artist,printer
124172,26464,3,artist,printer
124393,1674,2,artist,publisher
124393,4705,1,artist,artist
124393,26455,4,artist,printer
124393,26545,3,artist,printer
124173,1674,2,artist,publisher
124173,4705,1,artist,artist
124173,17021,6,artist,printer
124173,17023,5,artist,printer
124173,26449,3,artist,printer
124173,26464,4,artist,printer
124174,1674,2,artist,publisher
124174,4705,1,artist,artist
124174,17021,6,artist,printer
124174,17023,5,artist,printer
124174,26449,4,artist,printer
124174,26464,3,artist,printer
124175,1674,2,artist,publisher
124175,4705,1,artist,artist
124175,17021,6,artist,printer
124175,17023,4,artist,printer
124175,26449,5,artist,printer
124175,26464,3,artist,printer
124176,1674,2,artist,publisher
124176,4705,1,artist,artist
124176,17021,6,artist,printer
124176,17023,3,artist,printer
124176,26449,4,artist,printer
124176,26464,5,artist,printer
124177,1674,2,artist,publisher
124177,4705,1,artist,artist
124177,17021,6,artist,printer
124177,17023,3,artist,printer
124177,26449,5,artist,printer
124177,26464,4,artist,printer
124178,1674,2,artist,publisher
124178,4705,1,artist,artist
124178,17021,4,artist,printer
124178,17023,3,artist,printer
124178,26449,5,artist,printer
124178,26464,6,artist,printer
124370,1674,2,artist,publisher
124370,6941,1,artist,artist
124370,17021,6,artist,printer
124370,17023,4,artist,printer
124370,23074,5,artist,printer
124370,26464,3,artist,printer
124394,1674,2,artist,publisher
124394,4705,1,artist,artist
124394,26455,4,artist,printer
124394,26545,3,artist,printer
124371,1674,2,artist,publisher
124371,6941,1,artist,artist
124371,17021,5,artist,printer
124371,17023,4,artist,printer
124371,23074,3,artist,printer
124371,26464,6,artist,printer
124372,1674,2,artist,publisher
124372,6941,1,artist,artist
124372,17021,5,artist,printer
124372,17023,3,artist,printer
124372,23074,6,artist,printer
124372,26464,4,artist,printer
124373,1674,2,artist,publisher
124373,6941,1,artist,artist
